tipo,ubicacion,tamano,rendimiento,fertilizante
Cherry,El Ejido,7675,medio,abono foliar
Cherry,Níjar,8966,muy bueno,NPK
Corazón de buey,Almería,3036,malo,abono orgánico
Kumato,El Ejido,6775,bueno,NPK
Corazón de buey,Almería,3791,bueno,abono granulado
Cherry,Níjar,8568,muy bueno,NPK
Pera,Adra,3145,malo,abono orgánico
Corazón de buey,El Ejido,6010,malo,abono orgánico
Kumato,El Ejido,9576,bueno,abono granulado
Cherry,Roquetas de Mar,9294,bueno,NPK
Raf,Almería,7041,malo,abono granulado
Raf,Adra,9911,medio,abono foliar
Raf,El Ejido,5609,malo,abono líquido
Raf,El Ejido,6305,medio,abono foliar
Kumato,Almería,6491,muy bueno,abono líquido
Cherry,Adra,3663,malo,abono orgánico
Corazón de buey,El Ejido,4645,medio,NPK
Kumato,Roquetas de Mar,9940,muy bueno,abono orgánico
Pera,Roquetas de Mar,2657,medio,abono foliar
Kumato,Adra,6818,bueno,abono foliar
Cherry,Almería,2285,malo,abono líquido
Corazón de buey,Níjar,9600,bueno,NPK
Cherry,Roquetas de Mar,6893,medio,abono foliar
Pera,Almería,2504,medio,NPK
Cherry,Níjar,2793,medio,abono granulado
Corazón de buey,Almería,5461,bueno,abono orgánico
Corazón de buey,Adra,4499,muy bueno,NPK
Cherry,Roquetas de Mar,8640,malo,abono granulado
Kumato,Roquetas de Mar,8774,malo,abono granulado
Cherry,Roquetas de Mar,4214,medio,abono granulado
Raf,Roquetas de Mar,3227,bueno,NPK
Cherry,Adra,4599,medio,abono granulado
Raf,El Ejido,7328,bueno,NPK
Raf,Adra,4641,malo,abono líquido
Corazón de buey,Níjar,5765,medio,abono foliar
Kumato,El Ejido,7032,medio,abono orgánico
Cherry,Adra,3076,medio,abono granulado
Corazón de buey,Roquetas de Mar,5107,malo,abono orgánico
Cherry,El Ejido,4679,bueno,abono líquido
Corazón de buey,El Ejido,9274,malo,abono líquido
Raf,El Ejido,6224,medio,NPK
Pera,Almería,7101,medio,abono granulado
Kumato,Almería,8701,muy bueno,abono foliar
Kumato,El Ejido,6633,malo,NPK
Kumato,Almería,1335,bueno,abono líquido
Kumato,Roquetas de Mar,8284,medio,abono líquido
Corazón de buey,Roquetas de Mar,5385,muy bueno,NPK
Corazón de buey,Adra,2837,medio,abono líquido
Kumato,Roquetas de Mar,2763,muy bueno,NPK
Kumato,Almería,6238,medio,abono foliar
Kumato,Adra,9471,malo,abono orgánico
Pera,El Ejido,8386,muy bueno,abono orgánico
Corazón de buey,Almería,9223,medio,abono foliar
Cherry,El Ejido,2813,bueno,abono líquido
Cherry,Adra,6090,bueno,abono granulado
Pera,Adra,3958,medio,abono líquido
Raf,Níjar,8133,muy bueno,abono orgánico
Kumato,Almería,2378,muy bueno,abono líquido
Corazón de buey,Almería,9235,muy bueno,abono granulado
Kumato,Níjar,2987,medio,abono foliar
Corazón de buey,Adra,7055,malo,abono foliar
Raf,Almería,8176,muy bueno,abono líquido
Cherry,Adra,5188,muy bueno,abono foliar
Corazón de buey,El Ejido,1965,muy bueno,abono foliar
Corazón de buey,Roquetas de Mar,1821,muy bueno,abono líquido
Corazón de buey,Roquetas de Mar,1676,muy bueno,NPK
Cherry,El Ejido,3730,malo,abono granulado
Raf,El Ejido,8701,medio,NPK
Pera,Roquetas de Mar,3789,malo,abono líquido
Pera,El Ejido,5756,muy bueno,abono granulado
Raf,Adra,9024,medio,abono granulado
Kumato,Adra,8367,medio,abono foliar
Raf,Adra,1574,bueno,NPK
Cherry,Níjar,6827,bueno,abono granulado
Pera,El Ejido,1872,bueno,abono líquido
Kumato,El Ejido,7738,malo,abono orgánico
Corazón de buey,Adra,2193,malo,abono líquido
Raf,Níjar,8813,medio,abono foliar
Raf,Adra,7353,bueno,abono orgánico
Pera,Almería,9147,malo,abono foliar
Kumato,Roquetas de Mar,6304,bueno,abono foliar
Cherry,Almería,5864,malo,abono foliar
Cherry,El Ejido,7057,muy bueno,abono granulado
Kumato,Roquetas de Mar,4304,medio,abono líquido
Corazón de buey,Níjar,6131,bueno,abono granulado
Raf,Roquetas de Mar,4518,medio,abono granulado
Corazón de buey,Almería,4074,bueno,abono granulado
Pera,Níjar,4315,medio,abono granulado
Raf,Almería,8192,muy bueno,abono líquido
Pera,Almería,4086,muy bueno,abono orgánico
Pera,El Ejido,8102,bueno,abono granulado
Corazón de buey,Almería,1236,muy bueno,abono orgánico
Kumato,Níjar,1205,muy bueno,abono granulado
Cherry,Almería,4933,malo,abono orgánico
Kumato,Adra,1984,muy bueno,NPK
Corazón de buey,Almería,7666,medio,abono granulado
Pera,Adra,6762,bueno,NPK
Pera,Adra,8336,muy bueno,abono líquido
Cherry,Almería,9276,medio,abono foliar
Corazón de buey,Almería,4611,medio,abono foliar
Kumato,Almería,3567,bueno,abono granulado
Kumato,Roquetas de Mar,3066,medio,NPK
Cherry,Níjar,8404,malo,abono foliar
Corazón de buey,Adra,2810,muy bueno,abono granulado
Kumato,El Ejido,6183,medio,abono orgánico
Pera,El Ejido,1304,bueno,abono líquido
Corazón de buey,Roquetas de Mar,5844,bueno,abono foliar
Cherry,Níjar,3375,medio,abono granulado
Kumato,Níjar,5358,muy bueno,abono líquido
Cherry,Almería,6562,malo,abono foliar
Pera,Almería,3767,malo,abono líquido
Kumato,Almería,4818,muy bueno,abono foliar
Raf,Roquetas de Mar,4353,muy bueno,NPK
Cherry,Roquetas de Mar,9148,muy bueno,abono líquido
Kumato,Adra,2731,bueno,abono foliar
Kumato,El Ejido,5858,malo,NPK
Raf,Roquetas de Mar,4760,bueno,abono orgánico
Pera,Níjar,7710,malo,NPK
Corazón de buey,Almería,2474,medio,abono foliar
Pera,El Ejido,8758,bueno,NPK
Corazón de buey,Roquetas de Mar,4263,muy bueno,abono orgánico
Pera,Adra,2855,bueno,abono foliar
Cherry,El Ejido,9801,malo,abono foliar
Cherry,El Ejido,8122,bueno,abono líquido
Corazón de buey,Adra,5972,bueno,abono líquido
Pera,Níjar,6695,bueno,NPK
Pera,El Ejido,7401,malo,abono orgánico
Pera,Adra,2919,medio,abono foliar
Pera,El Ejido,2322,muy bueno,abono líquido
Kumato,Níjar,4962,malo,abono orgánico
Pera,Níjar,6506,malo,NPK
Raf,Adra,6825,malo,abono foliar
Raf,El Ejido,4996,bueno,abono granulado
Kumato,El Ejido,2034,muy bueno,abono foliar
Corazón de buey,El Ejido,8132,bueno,abono orgánico
Pera,Níjar,5394,medio,abono foliar
Pera,El Ejido,4030,bueno,abono foliar
Raf,Adra,7239,bueno,abono foliar
Corazón de buey,Adra,1922,bueno,abono foliar
Kumato,Roquetas de Mar,8336,medio,NPK
Raf,Adra,7370,malo,abono granulado
Corazón de buey,El Ejido,3251,medio,abono granulado
Cherry,Roquetas de Mar,7760,muy bueno,abono líquido
Corazón de buey,Almería,5040,bueno,abono orgánico
Cherry,Níjar,9783,malo,abono foliar
Cherry,El Ejido,4100,malo,abono foliar
Cherry,Níjar,5840,malo,abono granulado
Pera,Almería,4887,muy bueno,abono líquido
Pera,Níjar,2268,bueno,NPK
Cherry,Almería,4461,medio,abono líquido
Pera,Níjar,5039,bueno,abono granulado
Corazón de buey,Adra,2999,malo,abono foliar
Kumato,Adra,4300,bueno,abono orgánico
Kumato,Níjar,7281,malo,abono orgánico
Kumato,Almería,8908,malo,abono granulado
Corazón de buey,Almería,4683,bueno,NPK
Corazón de buey,Níjar,3994,bueno,abono líquido
Corazón de buey,El Ejido,4905,medio,NPK
Kumato,Roquetas de Mar,8206,bueno,abono orgánico
Corazón de buey,Roquetas de Mar,6648,bueno,abono orgánico
Pera,Roquetas de Mar,7186,medio,abono foliar
Pera,Níjar,7018,medio,NPK
Pera,El Ejido,5506,malo,abono orgánico
Corazón de buey,Almería,4316,bueno,abono foliar
Raf,Adra,7698,malo,abono foliar
Cherry,Roquetas de Mar,5130,malo,NPK
Raf,Roquetas de Mar,9380,medio,NPK
Kumato,Roquetas de Mar,1289,muy bueno,abono líquido
Pera,El Ejido,1448,bueno,NPK
Raf,El Ejido,6997,medio,NPK
Kumato,Roquetas de Mar,1206,medio,abono líquido
Cherry,Roquetas de Mar,8010,medio,NPK
Cherry,Níjar,8409,malo,abono orgánico
Kumato,Almería,5378,muy bueno,abono foliar
Pera,Adra,3160,bueno,NPK
Raf,Níjar,1571,malo,abono orgánico
Pera,Adra,4443,malo,abono orgánico
Kumato,Almería,3912,malo,abono granulado
Kumato,Adra,2848,muy bueno,abono líquido
Kumato,Níjar,9656,malo,NPK
Pera,Almería,4644,muy bueno,abono foliar
Pera,Níjar,8728,medio,abono foliar
Corazón de buey,Níjar,2897,muy bueno,NPK
Kumato,Roquetas de Mar,5007,muy bueno,abono orgánico
Corazón de buey,Adra,7652,bueno,abono granulado
Raf,Roquetas de Mar,9439,muy bueno,abono líquido
Cherry,Adra,2647,bueno,abono granulado
Kumato,El Ejido,6255,malo,abono granulado
Cherry,Adra,6363,medio,NPK
Corazón de buey,El Ejido,5187,bueno,abono foliar
Corazón de buey,Almería,3651,malo,abono orgánico
Corazón de buey,Almería,9452,malo,abono líquido
Kumato,El Ejido,9753,malo,abono líquido
Kumato,Roquetas de Mar,5768,medio,abono líquido
Raf,Roquetas de Mar,7023,muy bueno,abono orgánico
Corazón de buey,El Ejido,5156,malo,abono orgánico
Cherry,Adra,8872,bueno,abono foliar
Pera,Níjar,4174,muy bueno,abono orgánico
Corazón de buey,Adra,7936,bueno,abono orgánico
Kumato,El Ejido,1472,bueno,abono líquido
Corazón de buey,El Ejido,9512,muy bueno,abono orgánico
Corazón de buey,Adra,7631,malo,abono orgánico
Cherry,El Ejido,3302,malo,NPK
Raf,Adra,8091,malo,abono orgánico
Pera,Adra,3883,malo,abono orgánico
Cherry,El Ejido,2264,malo,abono granulado
Corazón de buey,El Ejido,9847,medio,abono orgánico
Corazón de buey,Adra,6985,medio,abono líquido
Corazón de buey,Roquetas de Mar,6596,medio,abono orgánico
Cherry,Almería,9526,muy bueno,NPK
Pera,Almería,9472,malo,abono líquido
Cherry,Níjar,7232,medio,abono líquido
Raf,Almería,5889,malo,NPK
Kumato,Adra,9330,malo,abono líquido
Raf,Adra,6305,medio,abono líquido
Kumato,Níjar,5868,malo,abono granulado
Raf,Roquetas de Mar,4971,bueno,abono líquido
Cherry,Roquetas de Mar,9165,medio,abono orgánico
Cherry,Roquetas de Mar,9425,malo,abono orgánico
Raf,Almería,5911,medio,abono foliar
Cherry,Adra,6169,malo,NPK
Raf,El Ejido,8940,bueno,abono granulado
Cherry,El Ejido,7789,bueno,abono orgánico
Raf,Roquetas de Mar,7513,malo,abono líquido
Raf,Roquetas de Mar,6155,medio,abono líquido
Pera,Almería,4093,malo,abono foliar
Kumato,Níjar,9518,muy bueno,abono orgánico
Corazón de buey,El Ejido,5757,bueno,NPK
Corazón de buey,Roquetas de Mar,1694,muy bueno,abono granulado
Cherry,El Ejido,4072,medio,abono granulado
Kumato,Almería,7027,medio,abono orgánico
Cherry,Níjar,9502,bueno,abono foliar
Raf,El Ejido,5633,medio,abono orgánico
Kumato,Níjar,5073,muy bueno,abono líquido
Corazón de buey,Almería,9444,muy bueno,abono líquido
Cherry,El Ejido,3672,bueno,abono líquido
Cherry,Roquetas de Mar,7735,malo,NPK
Pera,El Ejido,7731,medio,NPK
Cherry,Roquetas de Mar,6618,bueno,abono líquido
Kumato,El Ejido,6333,medio,abono líquido
Cherry,Níjar,2164,muy bueno,NPK
Corazón de buey,El Ejido,4652,muy bueno,abono líquido
Corazón de buey,Almería,2165,medio,abono orgánico
Corazón de buey,Almería,1686,bueno,abono orgánico
Corazón de buey,Roquetas de Mar,6335,malo,abono foliar
Kumato,Níjar,2864,bueno,abono líquido
Corazón de buey,Roquetas de Mar,4280,muy bueno,abono líquido
Pera,El Ejido,1992,malo,abono foliar
Cherry,Adra,7104,malo,abono granulado
Corazón de buey,Roquetas de Mar,4434,muy bueno,abono granulado
Corazón de buey,Adra,8900,malo,abono granulado
Pera,Almería,8053,bueno,abono foliar
Kumato,Adra,3204,malo,abono foliar
Pera,Adra,4557,muy bueno,abono granulado
Corazón de buey,Roquetas de Mar,8327,medio,abono foliar
Pera,Níjar,7039,muy bueno,abono líquido
Cherry,Adra,7623,malo,abono foliar
Cherry,Adra,2043,bueno,abono foliar
Raf,Almería,4240,bueno,abono foliar
Cherry,El Ejido,3687,muy bueno,abono orgánico
Raf,Almería,2822,muy bueno,abono granulado
Corazón de buey,Níjar,4505,malo,NPK
Corazón de buey,Adra,3954,medio,NPK
Kumato,Almería,8011,muy bueno,abono orgánico
Corazón de buey,El Ejido,8584,medio,abono granulado
Corazón de buey,Almería,5095,medio,abono orgánico
Kumato,El Ejido,1036,malo,abono orgánico
Pera,El Ejido,5674,bueno,abono foliar
Cherry,Níjar,3665,bueno,abono foliar
Raf,Níjar,5895,bueno,abono granulado
Pera,Níjar,4130,medio,abono foliar
Kumato,Almería,3481,medio,abono granulado
Corazón de buey,Níjar,8560,medio,NPK
Kumato,Adra,9184,muy bueno,abono granulado
Cherry,Roquetas de Mar,8900,medio,NPK
Corazón de buey,Roquetas de Mar,7549,malo,abono granulado
Raf,Roquetas de Mar,1739,muy bueno,NPK
Kumato,Níjar,6130,malo,abono granulado
Corazón de buey,Adra,6927,bueno,abono granulado
Cherry,Níjar,4858,malo,abono orgánico
Kumato,Almería,1211,bueno,abono líquido
Cherry,El Ejido,9956,muy bueno,abono granulado
Raf,Roquetas de Mar,1472,malo,abono granulado
Corazón de buey,Roquetas de Mar,1968,medio,abono granulado
Raf,El Ejido,3893,muy bueno,NPK
Kumato,Adra,3330,medio,abono foliar
Raf,El Ejido,7779,medio,abono granulado
Corazón de buey,Níjar,3526,medio,NPK
Kumato,El Ejido,7930,medio,abono granulado
Cherry,Roquetas de Mar,4394,malo,abono líquido
Corazón de buey,El Ejido,2971,muy bueno,abono granulado
Kumato,Roquetas de Mar,3172,medio,abono líquido
Cherry,Roquetas de Mar,4843,bueno,abono foliar
Kumato,Adra,5516,muy bueno,abono orgánico
Cherry,Almería,3769,bueno,NPK
Kumato,Adra,1134,bueno,abono líquido
Kumato,Almería,4924,malo,abono líquido
Raf,Adra,4814,bueno,NPK
Corazón de buey,Roquetas de Mar,7703,bueno,NPK
Pera,El Ejido,8232,bueno,abono granulado
Corazón de buey,Níjar,5257,medio,abono líquido
Pera,Adra,8512,muy bueno,abono líquido
Kumato,Almería,4733,malo,abono granulado
Corazón de buey,El Ejido,6044,muy bueno,NPK
Raf,Almería,8082,bueno,abono orgánico
Raf,El Ejido,5743,bueno,abono líquido
Raf,Almería,2691,muy bueno,abono orgánico
Cherry,Níjar,3350,muy bueno,abono líquido
Pera,Roquetas de Mar,7406,bueno,NPK
Cherry,Níjar,1544,medio,abono foliar
Kumato,Almería,2218,medio,NPK
Raf,Níjar,2469,medio,abono orgánico
Pera,El Ejido,4923,malo,abono foliar
Kumato,Roquetas de Mar,4885,medio,abono orgánico
Kumato,Níjar,3513,bueno,abono líquido
Pera,El Ejido,8439,malo,NPK
Pera,El Ejido,1660,bueno,NPK
Pera,Almería,5139,bueno,abono líquido
Kumato,Roquetas de Mar,9753,bueno,abono líquido
Corazón de buey,El Ejido,4781,muy bueno,abono líquido
Corazón de buey,Almería,5876,malo,NPK
Corazón de buey,Almería,5903,medio,NPK
Pera,Adra,3708,medio,abono líquido
Corazón de buey,Adra,3441,malo,abono líquido
Corazón de buey,Almería,9750,medio,abono foliar
Cherry,Adra,7438,medio,abono orgánico
Cherry,Níjar,2118,medio,NPK
Raf,Roquetas de Mar,7191,medio,abono foliar
Cherry,Adra,5808,muy bueno,abono granulado
Corazón de buey,Almería,8103,malo,abono foliar
Cherry,Adra,5092,bueno,abono líquido
Pera,Adra,4867,medio,abono granulado
Kumato,Níjar,4711,muy bueno,abono líquido
Cherry,Adra,3951,medio,abono foliar
Raf,Almería,1499,muy bueno,abono líquido
Corazón de buey,Roquetas de Mar,9055,bueno,abono orgánico
Pera,Níjar,5418,medio,abono orgánico
Kumato,Adra,4543,bueno,abono foliar
Raf,Almería,6929,malo,abono granulado
Cherry,Almería,1835,bueno,abono líquido
Raf,Roquetas de Mar,1266,malo,NPK
Pera,El Ejido,7225,muy bueno,abono granulado
Cherry,Almería,3691,malo,NPK
Kumato,Almería,2428,muy bueno,NPK
Pera,Almería,5507,malo,abono líquido
Raf,El Ejido,2067,malo,NPK
Raf,Roquetas de Mar,7487,malo,abono granulado
Corazón de buey,El Ejido,3929,malo,NPK
Pera,Almería,6371,bueno,abono orgánico
Pera,Almería,1739,medio,abono líquido
Raf,Almería,3044,bueno,abono orgánico
Kumato,Almería,7112,bueno,NPK
Raf,Adra,9220,bueno,NPK
Kumato,Almería,6763,malo,abono líquido
Corazón de buey,Roquetas de Mar,7919,bueno,abono orgánico
Kumato,El Ejido,9873,bueno,abono orgánico
Pera,Roquetas de Mar,4142,muy bueno,abono granulado
Kumato,El Ejido,9237,malo,abono granulado
Corazón de buey,Almería,8702,malo,abono foliar
Cherry,Roquetas de Mar,8229,medio,abono granulado
Kumato,Adra,1401,bueno,abono granulado
Kumato,Adra,1094,bueno,abono foliar
Cherry,Roquetas de Mar,4034,bueno,abono líquido
Corazón de buey,Adra,8484,medio,NPK
Cherry,Adra,6878,muy bueno,NPK
Raf,El Ejido,4068,medio,abono orgánico
Pera,El Ejido,4478,malo,abono granulado
Cherry,Adra,9858,malo,NPK
Pera,Níjar,5633,muy bueno,NPK
Corazón de buey,El Ejido,1521,malo,abono granulado
Corazón de buey,Almería,2649,malo,abono orgánico
Cherry,Adra,3055,muy bueno,abono foliar
Corazón de buey,Roquetas de Mar,3975,medio,abono granulado
Corazón de buey,Almería,1657,muy bueno,abono líquido
Kumato,Roquetas de Mar,3933,malo,NPK
Kumato,Adra,7442,muy bueno,abono granulado
Cherry,Níjar,5727,malo,abono foliar
Raf,El Ejido,6138,muy bueno,abono orgánico
Cherry,Níjar,9698,malo,abono orgánico
Cherry,Adra,6450,medio,abono granulado
Cherry,Adra,7442,medio,NPK
Pera,Adra,9546,bueno,abono orgánico
Cherry,El Ejido,6224,medio,abono granulado
Cherry,Adra,2122,medio,abono orgánico
Kumato,Adra,8779,bueno,abono orgánico
Corazón de buey,Roquetas de Mar,1495,bueno,abono líquido
Cherry,El Ejido,9300,malo,abono granulado
Pera,El Ejido,2451,medio,abono foliar
Cherry,Roquetas de Mar,8754,muy bueno,abono granulado
Cherry,Roquetas de Mar,9185,malo,NPK
Corazón de buey,Adra,3577,bueno,abono líquido
Raf,Níjar,9721,malo,abono orgánico
Corazón de buey,Almería,2276,medio,abono foliar
Corazón de buey,Almería,3409,muy bueno,abono orgánico
Cherry,Adra,5925,muy bueno,abono foliar
Raf,Adra,8816,medio,NPK
Cherry,Níjar,4389,malo,abono líquido
Cherry,El Ejido,9862,malo,abono granulado
Pera,Adra,7839,muy bueno,NPK
Corazón de buey,Adra,2960,muy bueno,NPK
Cherry,Níjar,9377,bueno,abono orgánico
Kumato,Níjar,2490,muy bueno,abono granulado
Kumato,El Ejido,3764,bueno,abono foliar
Raf,Adra,5774,malo,abono orgánico
Kumato,El Ejido,3733,medio,abono granulado
Corazón de buey,Roquetas de Mar,3534,bueno,abono orgánico
Raf,Adra,3636,muy bueno,abono foliar
Corazón de buey,El Ejido,6830,bueno,abono foliar
Cherry,Níjar,1631,medio,NPK
Kumato,Adra,8596,muy bueno,NPK
Kumato,Almería,3339,malo,abono granulado
Corazón de buey,El Ejido,2404,medio,abono orgánico
Kumato,El Ejido,2065,malo,abono orgánico
Pera,Adra,6801,medio,abono orgánico
Cherry,Níjar,5499,bueno,abono foliar
Cherry,Almería,6673,medio,abono foliar
Raf,Roquetas de Mar,1265,malo,abono orgánico
Raf,Níjar,4596,bueno,abono granulado
Corazón de buey,Almería,4883,muy bueno,NPK
Cherry,Almería,1915,bueno,abono líquido
Raf,El Ejido,6427,bueno,abono líquido
Raf,Adra,8955,malo,abono granulado
Cherry,Adra,1061,bueno,abono foliar
Corazón de buey,Adra,3976,medio,abono orgánico
Corazón de buey,El Ejido,3839,medio,abono orgánico
Raf,Adra,9534,malo,abono granulado
Corazón de buey,Adra,8435,muy bueno,NPK
Corazón de buey,Níjar,4014,medio,abono líquido
Corazón de buey,Níjar,6822,muy bueno,abono líquido
Pera,Almería,7187,malo,abono líquido
Corazón de buey,Almería,7610,bueno,abono foliar
Raf,Adra,6151,medio,abono granulado
Kumato,Adra,2820,medio,abono granulado
Pera,Níjar,5549,muy bueno,abono líquido
Corazón de buey,Roquetas de Mar,9294,malo,abono líquido
Cherry,Adra,5307,medio,abono líquido
Corazón de buey,El Ejido,2987,bueno,NPK
Raf,El Ejido,5561,muy bueno,NPK
Pera,El Ejido,1110,bueno,abono líquido
Corazón de buey,Roquetas de Mar,5043,medio,abono foliar
Corazón de buey,El Ejido,9770,medio,abono foliar
Pera,Adra,5493,muy bueno,abono foliar
Cherry,Roquetas de Mar,7908,medio,abono líquido
Raf,Roquetas de Mar,2758,muy bueno,abono granulado
Kumato,Roquetas de Mar,9733,malo,abono granulado
Cherry,Roquetas de Mar,8257,bueno,abono granulado
Corazón de buey,Adra,1960,medio,abono líquido
Pera,Níjar,8051,medio,abono líquido
Kumato,Níjar,7809,malo,abono foliar
Corazón de buey,El Ejido,8673,muy bueno,NPK
Pera,El Ejido,6068,medio,abono foliar
Corazón de buey,Níjar,8450,bueno,abono líquido
Kumato,Roquetas de Mar,3950,malo,abono orgánico
Corazón de buey,Níjar,4251,bueno,abono orgánico
Cherry,Adra,1101,muy bueno,abono orgánico
Raf,El Ejido,9025,malo,abono líquido
Raf,Roquetas de Mar,9078,malo,abono líquido
Kumato,El Ejido,7557,medio,abono líquido
Corazón de buey,Roquetas de Mar,9949,bueno,NPK
Cherry,Roquetas de Mar,3810,malo,abono orgánico
Corazón de buey,Roquetas de Mar,9111,muy bueno,abono líquido
Kumato,Almería,5621,medio,abono orgánico
Raf,Adra,2405,medio,abono granulado
Cherry,Adra,6472,medio,abono orgánico
Cherry,Roquetas de Mar,9338,medio,abono orgánico
Pera,Adra,3076,malo,abono orgánico
Cherry,Roquetas de Mar,5147,medio,abono orgánico
Corazón de buey,Almería,6268,bueno,abono líquido
Pera,Níjar,1692,malo,abono foliar
Pera,Roquetas de Mar,2187,malo,abono granulado
Kumato,Níjar,5812,muy bueno,abono foliar
Cherry,Adra,8074,malo,abono orgánico
Cherry,Almería,4664,muy bueno,NPK
Kumato,Adra,2161,malo,NPK
Pera,Adra,1807,bueno,NPK
Cherry,Adra,2725,malo,abono granulado
Cherry,Almería,7293,bueno,abono orgánico
Cherry,Almería,1930,muy bueno,abono foliar
Corazón de buey,Roquetas de Mar,5869,medio,abono foliar
Raf,Almería,3986,malo,abono líquido
Raf,Níjar,4772,malo,abono granulado
Kumato,Níjar,4188,malo,abono foliar
Cherry,Adra,7542,muy bueno,abono orgánico
Kumato,Almería,1992,medio,abono granulado
