tipo,ubicacion,tamano,rendimiento,fertilizante
Pera,El Ejido,4880,malo,NPK
Corazon de buey,Adra,6978,bueno,abono foliar
Pera,Roquetas de Mar,7425,medio,NPK
Kumato,Roquetas de Mar,9361,muy bueno,NPK
Kumato,Adra,1017,bueno,NPK
Raf,El Ejido,7626,medio,NPK
Corazon de buey,Nijar,9986,malo,abono organico
Kumato,Almeria,8132,muy bueno,abono organico
Raf,El Ejido,1749,bueno,NPK
Corazon de buey,Roquetas de Mar,3017,muy bueno,abono foliar
Corazon de buey,El Ejido,7757,medio,NPK
Corazon de buey,Roquetas de Mar,4083,bueno,NPK
Kumato,Nijar,6585,bueno,abono granulado
Cherry,Adra,9335,muy bueno,NPK
Cherry,Roquetas de Mar,2917,muy bueno,abono foliar
Pera,Almeria,5309,bueno,abono granulado
Cherry,Roquetas de Mar,7429,malo,abono foliar
Pera,Nijar,9773,malo,abono foliar
Kumato,El Ejido,5015,malo,abono foliar
Corazon de buey,El Ejido,4277,muy bueno,abono granulado
Cherry,Roquetas de Mar,3049,bueno,abono organico
Kumato,Nijar,4102,medio,abono liquido
Cherry,Roquetas de Mar,3152,bueno,abono liquido
Cherry,Roquetas de Mar,2004,medio,abono liquido
Kumato,Nijar,9740,bueno,abono foliar
Raf,Nijar,2443,medio,abono organico
Raf,Adra,3108,malo,NPK
Pera,El Ejido,1962,malo,abono organico
Cherry,Roquetas de Mar,2552,muy bueno,abono foliar
Corazon de buey,Nijar,1184,malo,NPK
Cherry,Roquetas de Mar,4002,bueno,NPK
Corazon de buey,Adra,6814,medio,abono organico
Cherry,Almeria,9871,muy bueno,abono organico
Raf,Roquetas de Mar,4895,bueno,abono liquido
Cherry,Almeria,2726,medio,abono foliar
Cherry,Almeria,3395,bueno,NPK
Raf,El Ejido,5676,malo,NPK
Pera,El Ejido,1068,malo,abono organico
Cherry,Almeria,7152,malo,NPK
Corazon de buey,Adra,3046,bueno,abono liquido
Corazon de buey,El Ejido,5384,medio,NPK
Kumato,Nijar,6615,malo,abono foliar
Corazon de buey,Adra,1161,malo,NPK
Corazon de buey,El Ejido,7158,bueno,abono liquido
Pera,Roquetas de Mar,3310,medio,abono foliar
Pera,Adra,3654,malo,abono organico
Corazon de buey,Nijar,6313,medio,NPK
Corazon de buey,Nijar,6827,muy bueno,abono liquido
Corazon de buey,El Ejido,5196,muy bueno,abono organico
Raf,El Ejido,4019,bueno,abono foliar
Cherry,Nijar,3975,malo,abono foliar
Pera,Nijar,1673,muy bueno,abono granulado
Kumato,Nijar,2412,medio,NPK
Cherry,Roquetas de Mar,5155,muy bueno,abono organico
Raf,Almeria,3799,malo,abono organico
Raf,Nijar,4454,medio,NPK
Raf,El Ejido,8394,muy bueno,abono organico
Cherry,El Ejido,7119,muy bueno,abono organico
Kumato,Almeria,3075,malo,abono foliar
Kumato,El Ejido,1945,malo,abono granulado
Corazon de buey,Adra,5959,medio,abono liquido
Kumato,El Ejido,2244,medio,abono granulado
Cherry,El Ejido,1333,medio,abono liquido
Corazon de buey,Roquetas de Mar,5193,medio,NPK
Corazon de buey,Adra,1282,bueno,abono foliar
Cherry,Almeria,2936,muy bueno,abono liquido
Raf,Adra,7817,bueno,abono liquido
Raf,Almeria,5491,muy bueno,abono liquido
Raf,Almeria,9092,malo,abono granulado
Pera,Nijar,6179,bueno,abono organico
Pera,Nijar,5418,muy bueno,NPK
Corazon de buey,Roquetas de Mar,8574,medio,abono organico
Corazon de buey,Adra,1889,medio,abono organico
Raf,Almeria,8413,malo,NPK
Cherry,Adra,9864,medio,NPK
Raf,El Ejido,1727,malo,abono granulado
Raf,Nijar,2013,medio,abono foliar
Cherry,El Ejido,4323,bueno,abono organico
Pera,Adra,4976,malo,abono foliar
Raf,Roquetas de Mar,4012,medio,abono organico
Raf,Adra,6128,bueno,abono organico
Kumato,Nijar,5870,medio,abono foliar
Cherry,Almeria,1657,muy bueno,abono liquido
Cherry,Roquetas de Mar,7865,bueno,abono liquido
Kumato,El Ejido,6479,malo,abono organico
Kumato,Adra,7168,medio,abono granulado
Kumato,Nijar,2094,bueno,abono foliar
Corazon de buey,Nijar,8822,bueno,abono granulado
Corazon de buey,El Ejido,2975,muy bueno,abono organico
Raf,Nijar,4085,malo,abono liquido
Kumato,Adra,2291,bueno,abono liquido
Raf,Almeria,4709,medio,abono foliar
Corazon de buey,Nijar,9189,medio,abono foliar
Cherry,Nijar,8776,malo,abono liquido
Raf,El Ejido,1897,bueno,NPK
Kumato,Almeria,4856,muy bueno,abono liquido
Kumato,El Ejido,4968,medio,NPK
Corazon de buey,El Ejido,5917,muy bueno,abono granulado
Pera,El Ejido,9912,medio,NPK
Pera,Almeria,2699,bueno,abono organico
Corazon de buey,Adra,5901,malo,abono organico
Cherry,Roquetas de Mar,4345,muy bueno,abono liquido
Kumato,Adra,7208,muy bueno,abono foliar
Kumato,Adra,1867,bueno,abono granulado
Pera,Nijar,2567,muy bueno,abono liquido
Pera,Nijar,4709,muy bueno,abono organico
Corazon de buey,Nijar,9892,bueno,abono foliar
Raf,Roquetas de Mar,9455,muy bueno,NPK
Cherry,Almeria,1180,bueno,NPK
Corazon de buey,Adra,1650,bueno,NPK
Pera,El Ejido,3908,muy bueno,abono foliar
Pera,El Ejido,5706,malo,abono foliar
Kumato,Adra,4204,malo,abono organico
Corazon de buey,Roquetas de Mar,9623,medio,abono organico
Pera,Roquetas de Mar,5568,muy bueno,abono organico
Cherry,El Ejido,3285,bueno,abono liquido
Kumato,El Ejido,1037,muy bueno,abono foliar
Kumato,Roquetas de Mar,3805,bueno,abono organico
Corazon de buey,Nijar,8830,medio,NPK
Cherry,Nijar,2253,muy bueno,abono organico
Corazon de buey,Almeria,8889,medio,abono organico
Pera,Roquetas de Mar,9784,muy bueno,abono liquido
Cherry,Roquetas de Mar,8182,malo,NPK
Kumato,Adra,5268,bueno,NPK
Cherry,Roquetas de Mar,7313,bueno,abono foliar
Corazon de buey,Almeria,4733,medio,NPK
Pera,Nijar,3336,bueno,abono organico
Kumato,Nijar,7931,malo,abono organico
Kumato,Almeria,3538,malo,abono granulado
Raf,Roquetas de Mar,6262,malo,abono foliar
Pera,Roquetas de Mar,4864,muy bueno,abono liquido
Cherry,El Ejido,2949,malo,NPK
Raf,Adra,2527,bueno,abono organico
Kumato,Roquetas de Mar,4133,muy bueno,abono foliar
Corazon de buey,Almeria,8518,malo,abono liquido
Corazon de buey,Adra,3765,bueno,NPK
Cherry,Nijar,3033,medio,abono foliar
Pera,Roquetas de Mar,2230,medio,abono granulado
Kumato,Nijar,1466,muy bueno,abono liquido
Cherry,Roquetas de Mar,8612,medio,abono liquido
Raf,Roquetas de Mar,6357,bueno,abono organico
Raf,Roquetas de Mar,7060,bueno,abono granulado
Corazon de buey,Nijar,1765,medio,abono granulado
Raf,Adra,9455,bueno,abono liquido
Pera,Roquetas de Mar,6294,muy bueno,abono granulado
Raf,Nijar,6034,malo,abono organico
Kumato,Roquetas de Mar,4543,muy bueno,NPK
Corazon de buey,Adra,8499,malo,abono organico
Kumato,Nijar,1117,bueno,abono liquido
Corazon de buey,Adra,9225,bueno,abono organico
Raf,Roquetas de Mar,5425,medio,abono liquido
Kumato,Adra,4939,malo,abono granulado
Kumato,Almeria,6665,bueno,abono granulado
Cherry,El Ejido,2875,bueno,abono foliar
Corazon de buey,Adra,7066,malo,abono liquido
Kumato,Nijar,6338,bueno,abono foliar
Cherry,Nijar,7998,muy bueno,abono liquido
Corazon de buey,Almeria,3914,malo,abono foliar
Kumato,Adra,4373,bueno,abono granulado
Kumato,Nijar,4211,medio,abono foliar
Cherry,Adra,8629,malo,abono liquido
Cherry,Nijar,2327,medio,abono foliar
Cherry,El Ejido,6928,medio,abono granulado
Raf,Roquetas de Mar,3706,bueno,abono liquido
Cherry,Roquetas de Mar,3004,bueno,abono organico
Kumato,Almeria,3808,muy bueno,abono foliar
Corazon de buey,Almeria,8609,malo,abono granulado
Raf,Adra,3697,malo,abono granulado
Raf,Roquetas de Mar,5732,medio,abono organico
Corazon de buey,Nijar,4115,muy bueno,abono granulado
Cherry,Nijar,3224,medio,NPK
Corazon de buey,Adra,9022,malo,abono liquido
Pera,Nijar,6526,bueno,NPK
Raf,Almeria,6002,malo,abono granulado
Kumato,Adra,2835,bueno,abono organico
Corazon de buey,Adra,6342,malo,abono foliar
Pera,Almeria,3334,muy bueno,abono organico
Corazon de buey,Nijar,2967,malo,abono foliar
Cherry,Nijar,1573,muy bueno,NPK
Kumato,El Ejido,2980,bueno,abono foliar
Cherry,El Ejido,1318,bueno,abono organico
Kumato,Roquetas de Mar,7010,bueno,NPK
Raf,Roquetas de Mar,9238,bueno,NPK
Corazon de buey,Adra,3240,muy bueno,abono foliar
Corazon de buey,Adra,4831,medio,abono foliar
Corazon de buey,Roquetas de Mar,9984,muy bueno,abono granulado
Kumato,Nijar,5805,bueno,NPK
Corazon de buey,Adra,7996,malo,abono granulado
Cherry,El Ejido,5004,medio,abono granulado
Pera,El Ejido,7097,bueno,abono liquido
Kumato,Almeria,7235,medio,abono foliar
Cherry,El Ejido,4332,medio,abono foliar
Raf,Roquetas de Mar,8180,muy bueno,abono organico
Kumato,Nijar,5290,medio,abono foliar
Raf,Almeria,4506,medio,abono foliar
Corazon de buey,Almeria,8015,muy bueno,abono granulado
Kumato,Almeria,3777,muy bueno,abono granulado
Corazon de buey,Nijar,1134,malo,abono liquido
Raf,Nijar,3193,medio,abono organico
Corazon de buey,Roquetas de Mar,3765,bueno,abono liquido
Raf,Almeria,8957,bueno,NPK
Raf,Roquetas de Mar,4894,muy bueno,NPK
Cherry,Almeria,4256,muy bueno,abono organico
Cherry,Nijar,6766,bueno,abono organico
Pera,El Ejido,2947,bueno,abono granulado
Pera,Nijar,8680,bueno,abono liquido
Raf,Nijar,5612,medio,NPK
Raf,Nijar,1186,bueno,NPK
Pera,Almeria,3877,muy bueno,abono granulado
Corazon de buey,El Ejido,7150,bueno,abono foliar
Cherry,Nijar,4109,muy bueno,abono granulado
Kumato,Roquetas de Mar,4207,bueno,NPK
Raf,El Ejido,3645,medio,NPK
Corazon de buey,Nijar,7830,medio,abono liquido
Corazon de buey,Nijar,8802,bueno,abono foliar
Corazon de buey,Roquetas de Mar,7169,bueno,abono foliar
Pera,El Ejido,7119,bueno,abono liquido
Pera,Adra,5622,malo,NPK
Corazon de buey,Adra,3108,bueno,abono granulado
Kumato,Roquetas de Mar,2955,medio,abono foliar
Pera,Nijar,9557,malo,abono foliar
Pera,Nijar,7331,malo,abono foliar
Corazon de buey,El Ejido,8968,muy bueno,abono organico
Cherry,Roquetas de Mar,7829,muy bueno,abono organico
Kumato,Nijar,3047,malo,abono granulado
Kumato,Nijar,9859,bueno,abono granulado
Cherry,Nijar,5569,malo,abono liquido
Raf,Almeria,5257,muy bueno,abono liquido
Raf,Adra,9620,malo,abono foliar
Cherry,Nijar,6109,medio,abono organico
Pera,Roquetas de Mar,3796,bueno,abono liquido
Corazon de buey,El Ejido,2278,muy bueno,abono granulado
Kumato,El Ejido,5515,malo,abono organico
Corazon de buey,Nijar,3142,medio,NPK
Raf,Almeria,7698,bueno,abono organico
Kumato,Adra,8372,medio,NPK
Corazon de buey,Almeria,6335,muy bueno,abono organico
Corazon de buey,Almeria,9127,malo,abono organico
Raf,Almeria,2120,medio,abono granulado
Pera,Nijar,9957,bueno,NPK
Corazon de buey,Adra,5570,muy bueno,abono liquido
Cherry,Almeria,8807,malo,abono liquido
Cherry,El Ejido,2439,muy bueno,abono foliar
Cherry,Roquetas de Mar,5099,bueno,abono liquido
Corazon de buey,El Ejido,1052,medio,abono foliar
Corazon de buey,Almeria,6678,malo,abono foliar
Kumato,Nijar,9500,medio,NPK
Cherry,Roquetas de Mar,9339,bueno,abono liquido
Corazon de buey,El Ejido,5030,medio,abono granulado
Corazon de buey,El Ejido,8108,medio,abono liquido
Cherry,Roquetas de Mar,1348,medio,abono foliar
Corazon de buey,Almeria,1887,muy bueno,abono liquido
Kumato,El Ejido,9522,muy bueno,abono foliar
Cherry,Nijar,2868,bueno,abono granulado
Corazon de buey,Nijar,9491,medio,abono granulado
Raf,Adra,1607,medio,abono foliar
Kumato,El Ejido,9250,muy bueno,abono granulado
Raf,Adra,5876,medio,abono foliar
Kumato,Adra,1020,bueno,abono organico
Raf,Nijar,4814,bueno,abono organico
Cherry,Almeria,5155,muy bueno,NPK
Raf,El Ejido,3758,muy bueno,abono liquido
Corazon de buey,Roquetas de Mar,8673,muy bueno,abono granulado
Cherry,Adra,2523,muy bueno,NPK
Cherry,Adra,7886,bueno,abono granulado
Raf,Nijar,4976,muy bueno,abono organico
Corazon de buey,Almeria,6470,muy bueno,NPK
Kumato,El Ejido,1844,muy bueno,abono foliar
Kumato,Adra,9235,malo,NPK
Raf,Almeria,7409,medio,abono foliar
Pera,Almeria,9454,muy bueno,abono granulado
Kumato,Adra,5979,muy bueno,NPK
Raf,Almeria,7941,malo,abono liquido
Pera,Nijar,2581,muy bueno,abono organico
Corazon de buey,Almeria,9660,muy bueno,abono organico
Raf,Nijar,8322,bueno,abono granulado
Corazon de buey,Adra,3105,malo,abono granulado
Raf,Almeria,6970,medio,NPK
Corazon de buey,Roquetas de Mar,9527,bueno,abono organico
Raf,Nijar,4271,medio,abono granulado
Raf,Nijar,9475,malo,abono liquido
Cherry,Nijar,2474,malo,NPK
Kumato,El Ejido,8774,medio,abono organico
Corazon de buey,Almeria,4339,muy bueno,abono granulado
Raf,Roquetas de Mar,7858,muy bueno,NPK
Pera,Nijar,9415,medio,abono granulado
Cherry,Adra,1007,muy bueno,abono organico
Cherry,El Ejido,6506,bueno,abono granulado
Corazon de buey,Roquetas de Mar,1174,malo,abono granulado
Kumato,Roquetas de Mar,5563,bueno,abono granulado
Raf,Almeria,8288,muy bueno,NPK
Pera,Adra,1625,medio,abono liquido
Pera,El Ejido,6035,bueno,abono liquido
Kumato,El Ejido,5230,muy bueno,abono foliar
Raf,Nijar,7314,muy bueno,NPK
Corazon de buey,Nijar,8870,malo,NPK
Cherry,Almeria,1767,medio,abono granulado
Kumato,El Ejido,5856,bueno,abono liquido
Pera,Adra,4175,muy bueno,abono foliar
Raf,Roquetas de Mar,2688,medio,NPK
Pera,Nijar,9824,malo,abono granulado
Kumato,Adra,7527,malo,abono granulado
Cherry,Adra,2263,muy bueno,abono organico
Kumato,El Ejido,3442,malo,abono liquido
Raf,Nijar,4083,medio,abono granulado
Corazon de buey,Adra,9356,muy bueno,abono foliar
Kumato,Almeria,3109,medio,abono granulado
Cherry,El Ejido,2755,malo,abono granulado
Cherry,Nijar,9328,bueno,NPK
Kumato,Roquetas de Mar,7158,muy bueno,NPK
Cherry,El Ejido,8730,malo,abono organico
Cherry,Nijar,7234,bueno,abono foliar
Cherry,Roquetas de Mar,2479,malo,abono granulado
Pera,Roquetas de Mar,2302,muy bueno,abono organico
Cherry,Almeria,1362,malo,NPK
Corazon de buey,Almeria,6358,bueno,abono organico
Cherry,El Ejido,3474,medio,abono foliar
Corazon de buey,Roquetas de Mar,3982,malo,abono liquido
Cherry,Almeria,2302,bueno,abono organico
Cherry,Adra,7333,muy bueno,NPK
Cherry,Almeria,8546,muy bueno,abono foliar
Pera,Adra,2039,malo,abono foliar
Pera,Adra,2754,medio,abono liquido
Cherry,El Ejido,4439,bueno,abono foliar
Pera,Nijar,6616,muy bueno,abono liquido
Kumato,Nijar,4559,muy bueno,NPK
Corazon de buey,Nijar,9815,bueno,abono organico
Kumato,El Ejido,7236,malo,NPK
Raf,Adra,5640,muy bueno,abono organico
Corazon de buey,Adra,7705,malo,abono granulado
Kumato,Nijar,2553,medio,abono organico
Cherry,Almeria,7728,bueno,abono foliar
Corazon de buey,Nijar,1530,medio,abono organico
Corazon de buey,Roquetas de Mar,2403,medio,abono foliar
Pera,Roquetas de Mar,9119,muy bueno,abono liquido
Pera,Almeria,5628,muy bueno,abono liquido
Raf,Roquetas de Mar,4712,muy bueno,abono foliar
Corazon de buey,Adra,8973,medio,abono liquido
Raf,Roquetas de Mar,7296,malo,abono foliar
Cherry,Adra,2852,bueno,abono organico
Raf,Nijar,9065,malo,abono foliar
Corazon de buey,Roquetas de Mar,3619,muy bueno,NPK
Kumato,Roquetas de Mar,3169,medio,abono foliar
Corazon de buey,Roquetas de Mar,8566,medio,abono granulado
Raf,El Ejido,7167,bueno,abono foliar
Pera,Roquetas de Mar,9844,medio,abono organico
Corazon de buey,Adra,9546,bueno,abono granulado
Pera,Adra,1987,bueno,abono granulado
Pera,El Ejido,4716,medio,abono liquido
Pera,Roquetas de Mar,4690,malo,abono liquido
Corazon de buey,El Ejido,9901,bueno,abono liquido
Kumato,Almeria,1636,medio,NPK
Pera,Nijar,2668,medio,abono liquido
Corazon de buey,Adra,3974,bueno,abono foliar
Kumato,Almeria,2547,muy bueno,abono granulado
Corazon de buey,Nijar,1276,bueno,abono liquido
Cherry,Nijar,8917,medio,abono granulado
Corazon de buey,Nijar,4130,muy bueno,abono foliar
Cherry,Roquetas de Mar,3907,bueno,NPK
Pera,Roquetas de Mar,7496,bueno,abono granulado
Cherry,Almeria,5444,malo,abono liquido
Pera,Almeria,6828,medio,abono granulado
Kumato,Roquetas de Mar,3477,medio,abono organico
Raf,Adra,6271,bueno,abono foliar
Corazon de buey,El Ejido,8760,muy bueno,NPK
Pera,Adra,4663,medio,NPK
Pera,El Ejido,8309,bueno,abono liquido
Pera,El Ejido,8575,malo,abono organico
Corazon de buey,Roquetas de Mar,4011,muy bueno,abono liquido
Corazon de buey,Almeria,7386,malo,abono liquido
Pera,Almeria,2469,muy bueno,abono foliar
Pera,Roquetas de Mar,4139,muy bueno,abono granulado
Raf,Nijar,9636,malo,NPK
Raf,Adra,1109,medio,abono organico
Cherry,Roquetas de Mar,8882,malo,NPK
Cherry,Nijar,6135,muy bueno,abono organico
Raf,Almeria,7974,bueno,abono granulado
Pera,Adra,6004,malo,abono liquido
Kumato,Almeria,4426,malo,abono organico
Pera,Roquetas de Mar,4162,malo,abono liquido
Raf,Roquetas de Mar,9045,bueno,abono granulado
Corazon de buey,Nijar,8695,muy bueno,abono liquido
Kumato,Adra,5417,muy bueno,abono liquido
Kumato,Nijar,5657,bueno,abono organico
Corazon de buey,Adra,9696,medio,abono organico
Corazon de buey,El Ejido,3081,malo,NPK
Raf,El Ejido,7215,bueno,abono liquido
Pera,Adra,5285,muy bueno,abono liquido
Cherry,Almeria,6090,muy bueno,abono foliar
Kumato,Roquetas de Mar,6983,muy bueno,abono organico
Corazon de buey,El Ejido,8219,malo,abono foliar
Kumato,Adra,9655,muy bueno,abono foliar
Raf,Nijar,7308,bueno,NPK
Kumato,Nijar,5346,medio,NPK
Kumato,El Ejido,9919,malo,NPK
Corazon de buey,Nijar,2209,malo,abono foliar
Pera,El Ejido,4751,malo,abono organico
Kumato,Roquetas de Mar,7530,medio,NPK
Cherry,Adra,5003,medio,NPK
Cherry,Nijar,5122,medio,abono organico
Cherry,Almeria,7594,bueno,NPK
Pera,Nijar,2309,malo,NPK
Cherry,El Ejido,5057,muy bueno,abono foliar
Kumato,Almeria,2708,medio,abono granulado
Pera,Roquetas de Mar,9782,malo,abono foliar
Pera,Nijar,1112,medio,NPK
Corazon de buey,Roquetas de Mar,5577,muy bueno,abono granulado
Kumato,Nijar,6162,medio,abono granulado
Kumato,Almeria,4219,muy bueno,abono liquido
Kumato,Adra,2547,muy bueno,NPK
Kumato,Almeria,8731,bueno,abono foliar
Raf,Roquetas de Mar,9848,medio,abono liquido
Cherry,Nijar,5898,medio,abono foliar
Corazon de buey,Adra,2118,malo,abono foliar
Cherry,Roquetas de Mar,3799,bueno,abono foliar
Raf,Adra,9254,medio,abono liquido
Raf,Roquetas de Mar,6707,medio,abono liquido
Kumato,Nijar,7173,malo,abono organico
Cherry,Adra,1371,medio,abono organico
Raf,Adra,9048,bueno,NPK
Cherry,Nijar,3223,bueno,abono organico
Raf,El Ejido,9828,malo,abono liquido
Cherry,Roquetas de Mar,1826,bueno,abono organico
Corazon de buey,El Ejido,9568,bueno,abono liquido
Pera,Adra,6848,malo,NPK
Pera,Roquetas de Mar,7007,malo,NPK
Kumato,El Ejido,4919,muy bueno,NPK
Pera,El Ejido,6643,medio,abono granulado
Cherry,Nijar,1899,bueno,abono liquido
Raf,El Ejido,3168,malo,abono organico
Pera,Roquetas de Mar,7976,medio,abono granulado
Kumato,Nijar,5960,medio,abono liquido
Pera,Roquetas de Mar,7817,medio,abono granulado
Pera,Almeria,6381,medio,abono liquido
Kumato,El Ejido,8903,medio,abono granulado
Kumato,Adra,8858,muy bueno,abono liquido
Cherry,Almeria,6092,bueno,abono organico
Corazon de buey,Roquetas de Mar,7645,bueno,abono liquido
Kumato,Roquetas de Mar,6730,malo,abono liquido
Kumato,Nijar,9029,medio,NPK
Raf,Roquetas de Mar,3093,medio,abono liquido
Corazon de buey,Almeria,4171,medio,abono granulado
Corazon de buey,Nijar,4662,malo,abono organico
Pera,Nijar,3679,malo,abono granulado
Cherry,Almeria,8505,malo,abono liquido
Kumato,Roquetas de Mar,4991,bueno,NPK
Pera,Almeria,5513,bueno,abono liquido
Corazon de buey,Adra,2633,medio,abono granulado
Corazon de buey,El Ejido,2821,bueno,abono liquido
Kumato,El Ejido,4568,malo,abono granulado
Raf,Adra,7019,muy bueno,abono granulado
Pera,Nijar,8726,bueno,abono liquido
Raf,Adra,1757,bueno,abono organico
Corazon de buey,Adra,3358,medio,abono foliar
Corazon de buey,El Ejido,2709,muy bueno,abono organico
Cherry,Nijar,4922,malo,abono granulado
Kumato,Almeria,2278,malo,abono organico
Cherry,Adra,2553,medio,abono liquido
Corazon de buey,Nijar,5914,muy bueno,NPK
Corazon de buey,El Ejido,1972,medio,abono foliar
Cherry,Adra,3602,muy bueno,abono liquido
Corazon de buey,Roquetas de Mar,6006,medio,NPK
Raf,Almeria,1475,malo,NPK
Raf,Almeria,5404,muy bueno,abono liquido
Pera,Adra,9316,muy bueno,abono granulado
Corazon de buey,El Ejido,9322,bueno,abono foliar
Raf,El Ejido,6740,muy bueno,abono liquido
Corazon de buey,El Ejido,7228,muy bueno,abono granulado
Corazon de buey,Adra,1212,medio,abono granulado
Raf,Roquetas de Mar,7704,muy bueno,abono granulado
Pera,Nijar,2633,malo,abono foliar
Corazon de buey,Roquetas de Mar,2716,malo,abono granulado
Pera,El Ejido,5759,bueno,abono granulado
Cherry,Nijar,5449,medio,NPK
Corazon de buey,Almeria,2518,medio,NPK
Corazon de buey,Roquetas de Mar,1061,medio,abono liquido
Pera,Almeria,5105,malo,abono granulado
Corazon de buey,Almeria,1274,medio,abono foliar
Kumato,Almeria,4150,malo,abono liquido
Pera,Almeria,3334,malo,abono foliar
Pera,Almeria,2552,muy bueno,abono foliar
Cherry,Almeria,1432,malo,abono organico
Corazon de buey,Nijar,5146,bueno,abono granulado
Raf,El Ejido,6268,bueno,abono organico
Kumato,Roquetas de Mar,4667,bueno,abono foliar
Cherry,Adra,4364,malo,abono organico
Raf,El Ejido,8958,medio,abono liquido
Pera,Roquetas de Mar,9324,muy bueno,abono organico
Pera,El Ejido,6241,muy bueno,abono liquido
Pera,El Ejido,9724,bueno,abono liquido
Kumato,Roquetas de Mar,8255,medio,abono foliar
Raf,Almeria,7259,muy bueno,abono granulado
Pera,Almeria,4127,malo,abono organico
Corazon de buey,Roquetas de Mar,3620,malo,NPK
Pera,Adra,6407,bueno,abono foliar
Corazon de buey,Nijar,8057,medio,abono foliar
Cherry,El Ejido,4506,malo,abono foliar
Corazon de buey,El Ejido,9074,malo,abono organico
Raf,Adra,3578,bueno,abono liquido
Raf,Almeria,3001,malo,abono foliar
Kumato,Nijar,6913,muy bueno,abono organico
Raf,Almeria,3111,bueno,abono granulado
Kumato,Adra,4393,muy bueno,abono foliar
Corazon de buey,El Ejido,5809,medio,NPK
Raf,Nijar,9294,bueno,abono liquido
